respondent_id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,data_source_note,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
101169,-121.43,36.39,39,1520,247.4432006330184,867,300,11.4497,<1H OCEAN,survey_2023,500001.0,5.066666666666666,0.16279157936382788,2.89
101692,-120.31,39.86,17,1846,508.3632319793034,1007,335,3.0357000000000003,<1H OCEAN,survey_2023,141376.0,5.51044776119403,0.2753863661859715,3.005970149253731
100068,-123.55,34.06,21,3432,528.538085393901,1649,534,4.4294,NEAR BAY,survey_2023,219207.0,6.426966292134831,0.15400293863458656,3.088014981273408
100946,-122.93,37.38,52,2431,636.3542727951522,2166,550,4.9306,<1H OCEAN,survey_2023,278736.0,4.42,0.26176646351096344,3.938181818181818
101495,-117.62,34.51,20,9981,2984.1717307352246,4247,1212,4.3879,INLAND,survey_2023,225422.0,8.235148514851485,0.29898524503909674,3.504125412541254
100841,-117.66,39.67,40,6563,1677.3376852758392,1900,1170,0.8741,<1H OCEAN,survey_2023,62239.0,5.609401709401709,0.25557484157791244,1.623931623931624
100573,-118.08,37.03,34,5554,1791.4982779101897,2437,703,0.8967,INLAND,survey_2023,53610.0,7.900426742532006,0.32256000682574537,3.466571834992888
100334,-123.84,33.59,28,4726,1068.434171288765,1231,535,6.39,NEAR OCEAN,survey_2023,299456.0,8.833644859813084,0.22607578740769466,2.3009345794392524
100338,-119.56,33.65,22,9493,1665.111633516246,2893,1337,3.44,<1H OCEAN,survey_2023,190131.0,7.100224382946896,0.17540415395725756,2.1637995512341064
101677,-120.27,36.11,12,10312,2320.285165766285,3304,1492,8.5583,NEAR OCEAN,survey_2023,442218.0,6.911528150134048,0.22500825889898032,2.214477211796247
100664,-123.28,38.27,46,5920,1232.1488537336627,2685,1170,0.5303,NEAR OCEAN,survey_2023,87921.0,5.05982905982906,0.20813325231987545,2.2948717948717947
100383,-115.53,36.59,52,5073,929.4389852902088,4975,1399,3.2465,INLAND,survey_2023,130712.0,3.6261615439599715,0.18321288888038811,3.556111508220157
100943,-116.0,39.29,37,4083,1323.4083759745445,2899,1052,3.4334,<1H OCEAN,survey_2023,193168.0,3.8811787072243344,0.32412646974639836,2.755703422053232
100055,-115.08,38.86,34,3662,942.8884094409163,1633,992,3.9898,INLAND,survey_2023,191611.0,3.691532258064516,0.25747908504667294,1.6461693548387097
100704,-123.67,39.82,39,7500,1015.5418559096522,1795,974,1.4077,<1H OCEAN,survey_2023,132706.0,7.700205338809035,0.13540558078795362,1.8429158110882957
101223,-114.86,32.68,37,5046,1114.1282880602691,1958,793,2.4629,INLAND,survey_2023,110268.0,6.363177805800756,0.2207943495957727,2.469104665825977
101067,-123.2,41.67,1,4598,1033.2152503883435,938,562,4.2707,INLAND,survey_2023,167960.0,8.181494661921707,0.22470971082826088,1.6690391459074734
101548,-123.87,35.37,8,1352,427.9882205868116,1249,419,4.8401,INLAND,survey_2023,253976.0,3.2267303102625298,0.3165593347535589,2.98090692124105
101605,-119.11,34.24,46,718,248.50466391704867,635,184,6.9476,NEAR BAY,survey_2023,336420.0,3.902173913043478,0.34610677425772796,3.4510869565217392
101696,-124.04,41.63,8,1947,1015.5418559096522,918,352,0.5,INLAND,survey_2023,59075.0,5.53125,0.5215931463326411,2.6079545454545454
100170,-117.52,39.02,20,2901,820.4004893300645,2202,686,2.1691,INLAND,survey_2023,114060.0,4.228862973760933,0.28279920349192156,3.2099125364431487
100173,-122.04,40.63,1,1769,279.85435317315074,974,419,1.1429,INLAND,survey_2023,79641.0,4.221957040572792,0.15819918212162282,2.324582338902148
101599,-115.36,38.79,23,3359,583.1138065523287,1758,789,0.6552,INLAND,survey_2023,59846.0,4.257287705956908,0.17359744166487903,2.2281368821292777
100326,-118.76,40.3,19,9696,3122.6690639283734,3677,1098,7.2371,INLAND,survey_2023,321492.0,8.830601092896174,0.3220574529629098,3.348816029143898
100503,-116.16,41.58,46,5666,1245.0663478759695,1249,741,2.2047,INLAND,survey_2023,86043.0,7.64642375168691,0.21974344297140302,1.6855600539811066
101279,-119.31,40.02,20,3474,1197.6357240606774,2257,794,2.1594,NEAR OCEAN,survey_2023,113834.0,4.375314861460957,0.344742580328347,2.8425692695214106
100409,-123.39,36.81,46,5889,1053.2515003198455,4214,1301,3.1261,NEAR OCEAN,legacy_import,193906.0,4.52651806302844,0.17885065381556214,3.239046887009992
101670,-120.49,34.76,10,4532,893.666701725919,1878,1036,1.7814,<1H OCEAN,survey_2023,83705.0,4.374517374517374,0.19719035783890534,1.8127413127413128
100297,-122.14,32.85,20,872,265.81294461150577,739,263,0.6846,<1H OCEAN,survey_2023,101634.0,3.3155893536121672,0.3048313584994332,2.8098859315589353
101039,-121.15,37.43,11,5569,1117.82310762969,2460,898,1.1527,INLAND,survey_2023,26731.0,6.201559020044543,0.2007224111383893,2.739420935412027
101319,-123.7,39.84,16,3246,957.1701371592204,1414,810,4.921,INLAND,legacy_import,218932.0,4.007407407407407,0.29487681366581037,1.745679012345679
100769,-116.09,38.96,22,4047,1135.2048010871645,1590,1016,1.5131,NEAR OCEAN,survey_2023,140311.0,3.983267716535433,0.28050526342652937,1.56496062992126
101178,-116.69,40.23,40,5498,1857.439769453298,3305,1366,1.8097,<1H OCEAN,legacy_import,110140.0,4.02489019033675,0.3378391723269003,2.4194729136163984
100721,-122.49,39.94,13,8040,2194.9962972994254,3736,1062,8.1143,<1H OCEAN,survey_2023,404883.0,7.570621468926554,0.27300948971385885,3.51789077212806
101376,-119.85,39.73,2,7219,2459.90225425208,2566,1476,6.7747,<1H OCEAN,survey_2023,354905.0,4.8909214092140925,0.3407538792425655,1.7384823848238482
100671,-115.33,36.25,6,6355,2210.326721309854,2539,851,2.3006,INLAND,legacy_import,49855.0,7.467685076380729,0.34780908281823036,2.983548766157462
100648,-116.41,36.61,49,5182,834.8654112633321,3370,845,1.8903,<1H OCEAN,survey_2023,81641.0,6.132544378698225,0.16110872467451412,3.9881656804733727
101698,-114.67,41.37,11,7023,2253.6703247755568,2530,1406,0.5693,<1H OCEAN,survey_2023,75396.0,4.9950213371266,0.3208985226791338,1.7994310099573259
101555,-122.18,38.43,16,1388,418.3520983183828,1026,412,0.8202,NEAR BAY,survey_2023,149345.0,3.3689320388349513,0.3014064108922066,2.4902912621359223
101985,-123.49,41.34,32,8362,1599.7308246415014,2315,987,5.033,<1H OCEAN,survey_2023,253242.0,8.472137791286727,0.19130959395377917,2.3454913880445796
100725,-115.88,35.38,19,4909,1675.5515184180765,1794,612,2.4022,<1H OCEAN,survey_2023,156806.0,8.02124183006536,0.3413223708327717,2.9313725490196076
101814,-123.48,34.9,30,1402,222.8867106062155,1501,405,1.4291,INLAND,legacy_import,49850.0,3.4617283950617286,0.15897768231541762,3.706172839506173
100531,-114.3,40.37,22,9839,1979.817534851712,2702,1305,8.609,<1H OCEAN,survey_2023,383395.0,7.539463601532567,0.20122141832012522,2.0704980842911875
100407,-124.19,34.57,49,8140,2643.2113466787628,2143,1332,2.5129,NEAR OCEAN,legacy_import,162458.0,6.111111111111111,0.3247188386583247,1.6088588588588588
100199,-116.5,36.11,12,6549,1230.750465799589,2171,1046,2.3723,<1H OCEAN,survey_2023,114303.0,6.260994263862333,0.1879295260039073,2.075525812619503
100473,-115.39,39.36,26,6730,1257.0434860561836,2157,787,4.2046,<1H OCEAN,survey_2023,232260.0,8.55146124523507,0.18678209302469295,2.7407878017789074
100754,-122.91,41.22,35,9180,2613.790839483413,4394,1237,1.9716,INLAND,survey_2023,126127.0,7.4211802748585285,0.28472667096769205,3.5521422797089732
100758,-115.36,39.22,13,7891,1015.5418559096522,2466,1225,1.1596,<1H OCEAN,survey_2023,115573.0,6.441632653061225,0.1286962179583896,2.013061224489796
100216,-121.05,40.38,38,2096,535.1320894390036,1123,394,1.1598,INLAND,survey_2023,119160.0,5.319796954314721,0.25531111137357043,2.850253807106599
100253,-121.13,40.38,40,8639,1477.474832558971,1603,1063,3.9238,NEAR BAY,survey_2023,211810.0,8.126999059266227,0.17102382597047933,1.5079962370649107
100152,-122.85,39.26,27,6958,1539.431767591587,1791,799,6.1198,INLAND,survey_2023,246688.0,8.708385481852316,0.2212463017521683,2.241551939924906
101287,-120.79,40.13,30,4757,1063.825035443648,2408,949,7.6106,<1H OCEAN,survey_2023,357555.0,5.012644889357218,0.22363360005121882,2.5374077976817704
101580,-121.98,37.09,44,4008,763.3482632595637,2105,540,4.3402,<1H OCEAN,survey_2023,251131.0,7.4222222222222225,0.19045615350787518,3.8981481481481484
101958,-117.94,32.98,34,3392,510.1615798971599,1613,797,1.8294,<1H OCEAN,survey_2023,146838.0,4.255959849435382,0.1504014091677948,2.0238393977415305
101267,-119.5,37.83,49,6522,2233.110129528443,4444,1173,5.1536,NEAR OCEAN,legacy_import,286617.0,5.560102301790281,0.3423965240000679,3.7885763000852517
101455,-114.99,34.09,46,5874,1643.3021521918042,2456,948,11.6886,<1H OCEAN,survey_2023,500001.0,6.19620253164557,0.2797586231174335,2.590717299578059
100981,-116.59,34.73,19,7958,2592.635073370831,3266,959,5.9436,<1H OCEAN,survey_2023,283466.0,8.29822732012513,0.32578978051907903,3.40563086548488
100728,-122.28,34.84,26,6506,1373.4571536479632,3594,917,3.9833,<1H OCEAN,survey_2023,254279.0,7.094874591057797,0.21110623326897682,3.919302071973828
101627,-118.94,40.77,7,3810,779.7061516315281,1073,639,5.2218,NEAR OCEAN,survey_2023,266789.0,5.962441314553991,0.20464728389278952,1.6791862284820032
101350,-115.63,34.54,32,12703,2382.769134833876,5551,1446,6.3641,<1H OCEAN,survey_2023,301683.0,8.784923928077456,0.18757530778822923,3.838865836791148
100530,-116.17,38.93,24,557,121.54543857610568,204,65,4.7601,<1H OCEAN,legacy_import,215228.0,8.569230769230769,0.2182144319140138,3.1384615384615384
101152,-117.33,39.2,22,4191,755.7824264034482,1391,770,3.0357000000000003,NEAR OCEAN,survey_2023,186113.0,5.442857142857143,0.18033462810867293,1.8064935064935066
101485,-120.64,38.13,45,8799,1483.472671224071,3505,1029,0.6136,INLAND,survey_2023,25489.0,8.551020408163266,0.1685955985025652,3.4062196307094266
100240,-114.9,40.05,32,6358,1743.2950447070102,1433,806,4.7925,INLAND,legacy_import,203418.0,7.88833746898263,0.274189217475151,1.7779156327543424
101453,-118.59,36.04,24,7101,2101.9116062576554,2387,1042,2.5242,<1H OCEAN,survey_2023,132275.0,6.814779270633397,0.29600219775491554,2.2907869481765837
101989,-117.0,40.77,27,1830,530.1923584606916,718,233,6.7963,INLAND,legacy_import,284278.0,7.854077253218884,0.28972260025174407,3.0815450643776825
100187,-118.75,39.78,20,9115,1430.1322500274466,3482,1207,2.9908,<1H OCEAN,survey_2023,183094.0,7.5517812758906375,0.15689876577371878,2.884838442419221
100246,-120.02,33.1,44,2381,779.0874100985142,1279,346,6.995,<1H OCEAN,survey_2023,351998.0,6.881502890173411,0.32721016803801517,3.6965317919075145
101022,-115.06,39.01,25,1290,352.4932293239721,916,294,1.3511,NEAR BAY,survey_2023,156721.0,4.387755102040816,0.27325056536742026,3.1156462585034013
101732,-119.03,36.74,38,4621,920.5357560671912,2450,711,3.9541,INLAND,survey_2023,157660.0,6.49929676511955,0.19920704524284596,3.4458509142053444
101509,-116.65,33.09,26,6364,1957.27553985673,2164,1008,4.666,INLAND,legacy_import,174305.0,6.313492063492063,0.30755429601771367,2.1468253968253967
100912,-118.06,39.43,35,4413,1137.4067842442569,2067,1174,1.362,<1H OCEAN,survey_2023,80314.0,3.7589437819420786,0.2577400372182771,1.7606473594548553
100692,-119.22,32.59,33,8930,1429.544772055482,2083,1102,1.9885,NEAR BAY,legacy_import,162176.0,8.10344827586207,0.16008340112603384,1.8901996370235934
100302,-118.89,37.37,1,7318,1394.5777862164834,3180,1360,1.3319,INLAND,legacy_import,52657.0,5.3808823529411764,0.19056815881613604,2.338235294117647
100283,-123.36,32.93,1,3755,1086.9332197628437,2143,815,4.5567,INLAND,legacy_import,227972.0,4.607361963190184,0.2894629080593459,2.629447852760736
101710,-122.78,32.6,36,2509,688.3324155619969,1402,357,3.8203,NEAR BAY,survey_2023,197746.0,7.028011204481793,0.27434532306177634,3.9271708683473388
100505,-122.67,33.54,48,2082,589.8786762196544,1986,541,5.3546,NEAR OCEAN,survey_2023,281867.0,3.8484288354898335,0.283323091363907,3.6709796672828094
101945,-119.13,32.66,19,6986,1812.5774503456028,2907,1283,7.2676,NEAR OCEAN,survey_2023,346357.0,5.445050662509743,0.25945855286939634,2.2657833203429463
100321,-117.15,39.28,20,7061,1764.6080468177508,2958,1307,3.7073,NEAR BAY,survey_2023,249137.0,5.402448355011477,0.24990908466474307,2.2631981637337413
101489,-119.81,36.52,14,3028,456.09210614644826,625,360,1.8728,INLAND,survey_2023,114372.0,8.411111111111111,0.15062486992947433,1.7361111111111112
101391,-123.57,41.03,33,7068,1418.3759816912002,4689,1289,3.6478,NEAR OCEAN,survey_2023,228051.0,5.483320403413499,0.20067571897159028,3.6377036462373935
100860,-116.54,40.73,25,975,194.8929970557243,430,168,3.2625,NEAR OCEAN,survey_2023,179531.0,5.803571428571429,0.19989025339048647,2.5595238095238093
100621,-122.21,40.97,3,131,36.12115207949528,51,28,15.0,<1H OCEAN,survey_2023,500001.0,4.678571428571429,0.27573398533965865,1.8214285714285714
101123,-116.2,36.86,30,6199,1081.2452279695592,2999,890,3.3219,INLAND,legacy_import,151885.0,6.965168539325843,0.17442252427319876,3.3696629213483145
101347,-120.59,34.42,12,7046,1359.6609995978088,3131,1271,7.8232,INLAND,survey_2023,377691.0,5.54366640440598,0.19296920232725076,2.4634146341463414
100122,-121.12,41.69,12,3981,1149.2053142021043,1952,794,1.7906,<1H OCEAN,legacy_import,124899.0,5.013853904282116,0.28867252303494206,2.4584382871536525
100833,-122.54,35.24,6,10494,3290.4522228796527,4122,1336,1.4747,NEAR BAY,survey_2023,113545.0,7.854790419161676,0.3135555767943256,3.0853293413173652
100510,-118.17,33.09,30,2453,733.2944340154951,2896,776,7.8691,<1H OCEAN,survey_2023,361076.0,3.161082474226804,0.29893780432755607,3.731958762886598
100280,-115.4,34.92,27,5520,1843.643041241461,2993,1044,4.9028,NEAR BAY,survey_2023,265447.0,5.287356321839081,0.33399330457272847,2.8668582375478926
101266,-120.38,37.01,1,982,227.22221312295648,368,169,1.6757,NEAR OCEAN,survey_2023,144344.0,5.810650887573964,0.23138718240626932,2.1775147928994083
101256,-122.29,39.07,12,4558,1015.5418559096522,2076,865,2.7431,NEAR OCEAN,survey_2023,155509.0,5.269364161849711,0.22280426851901103,2.4
101399,-117.23,37.98,18,1989,571.4042487096812,2415,634,2.1537,<1H OCEAN,survey_2023,97854.0,3.137223974763407,0.28728217632462605,3.809148264984227
101666,-122.21,40.47,44,660,217.4699838169589,311,147,8.2478,INLAND,survey_2023,342924.0,4.489795918367347,0.32949997548024074,2.1156462585034013
101118,-121.64,34.86,34,4805,744.9231187600117,4937,1345,2.1833,NEAR BAY,survey_2023,137048.0,3.5724907063197024,0.15503082596462261,3.670631970260223
101064,-120.09,38.66,40,4358,821.055721217965,1848,498,1.2086,<1H OCEAN,legacy_import,111147.0,8.751004016064257,0.1884019553047189,3.710843373493976
100756,-118.1,36.96,16,25,6.036471396978417,18,5,7.2672,<1H OCEAN,survey_2023,367422.0,5.0,0.24145885587913668,3.6
100677,-120.32,33.05,13,9539,1919.8433943592324,2835,1158,2.1277,<1H OCEAN,survey_2023,155697.0,8.23747841105354,0.20126254265218915,2.448186528497409
100518,-114.43,39.03,18,905,154.22318310994663,357,180,2.2782,NEAR OCEAN,legacy_import,129320.0,5.027777777777778,0.17041235702756533,1.9833333333333334
101941,-120.96,41.03,38,7976,2609.301788927756,4034,1202,6.6889,INLAND,survey_2023,294645.0,6.635607321131448,0.3271441560842222,3.356073211314476
101523,-123.29,33.46,17,13150,2929.2995451770403,2688,1492,2.3216,<1H OCEAN,survey_2023,142980.0,8.81367292225201,0.22276042168646695,1.801608579088472
100067,-116.28,34.96,35,388,134.32859743046205,254,78,4.5465,NEAR OCEAN,legacy_import,236399.0,4.9743589743589745,0.3462077253362424,3.2564102564102564
100332,-124.16,38.24,13,6103,1658.5538341036645,2036,722,3.4215,NEAR OCEAN,legacy_import,172301.0,8.452908587257618,0.27176041849969923,2.8199445983379503
100568,-115.26,40.13,11,4052,1266.5120790397536,1189,651,0.5,<1H OCEAN,survey_2023,102698.0,6.224270353302612,0.312564678933799,1.8264208909370199
100875,-122.74,37.03,34,830,286.17573447118826,384,185,0.5,<1H OCEAN,survey_2023,66742.0,4.486486486486487,0.3447900415315521,2.075675675675676
100231,-119.27,32.96,6,4979,1662.2662468957644,3209,832,0.5,<1H OCEAN,survey_2023,94648.0,5.984375,0.3338554422365464,3.8569711538461537
101444,-115.62,41.82,11,3780,926.4004131290956,1963,581,2.0903,INLAND,legacy_import,133177.0,6.506024096385542,0.2450794743727766,3.378657487091222
101042,-121.11,33.58,51,3482,740.4992279718944,2153,1069,1.4115,INLAND,legacy_import,107096.0,3.2572497661365762,0.21266491326016496,2.0140318054256316
100472,-123.87,41.14,43,4242,980.1924274892564,2151,1179,4.2907,<1H OCEAN,legacy_import,230350.0,3.5979643765903306,0.23106846475465734,1.8244274809160306
101898,-120.75,37.63,30,3460,1015.5418559096522,1658,620,1.7099,<1H OCEAN,survey_2023,76565.0,5.580645161290323,0.29350920691030413,2.674193548387097
100511,-120.12,40.89,22,14,3.371032162766188,7,2,4.5345,NEAR BAY,survey_2023,205527.0,7.0,0.2407880116261563,3.5
100477,-118.76,40.01,30,2350,634.6365080823775,2164,616,2.4833,<1H OCEAN,survey_2023,171105.0,3.814935064935065,0.2700580885456926,3.512987012987013
100915,-119.94,38.8,5,3419,661.6544699181069,1354,446,1.26,INLAND,survey_2023,64987.0,7.665919282511211,0.19352280488976512,3.0358744394618835
101412,-121.6,32.71,34,1631,466.5354494214395,795,389,0.928,NEAR OCEAN,survey_2023,109959.0,4.19280205655527,0.28604258088377654,2.043701799485861
100318,-122.74,36.51,12,1887,320.79467234656454,524,288,3.0432,INLAND,survey_2023,179250.0,6.552083333333333,0.17000247607131136,1.8194444444444444
101996,-114.73,35.68,49,9522,2393.603117614927,5250,1429,0.9273,INLAND,legacy_import,79292.0,6.663400979706088,0.2513760888064406,3.6738978306508048
101733,-120.04,37.26,44,5792,1885.0414199974232,2820,987,1.6389,<1H OCEAN,survey_2023,116887.0,5.868287740628166,0.32545604627027336,2.857142857142857
101171,-114.49,34.97,5,2656,847.7418919347621,2359,647,1.0493,INLAND,survey_2023,87772.0,4.105100463678516,0.319179929192305,3.6460587326120555
100581,-114.5,40.94,25,3681,1105.970777147959,1832,851,1.2416,<1H OCEAN,survey_2023,126937.0,4.325499412455934,0.30045389218906793,2.1527614571092832
100132,-123.1,37.82,20,2501,691.2212140353674,808,338,3.0357000000000003,<1H OCEAN,survey_2023,304043.0,7.399408284023669,0.27637793444037084,2.3905325443786984
101739,-120.16,37.99,51,3462,1182.442383970384,1679,1060,2.789,NEAR OCEAN,survey_2023,180636.0,3.2660377358490567,0.34154892662345004,1.5839622641509434
100856,-123.93,34.6,45,1225,298.1459335031102,530,142,3.1068,NEAR BAY,survey_2023,215945.0,8.626760563380282,0.24338443551274302,3.732394366197183
101343,-117.03,33.99,10,6084,967.0176433921145,3374,1264,4.379,<1H OCEAN,survey_2023,211348.0,4.813291139240507,0.15894438583039355,2.6693037974683542
101095,-122.53,38.89,31,4600,1509.2289570144396,3713,1295,10.8697,<1H OCEAN,survey_2023,500001.0,3.552123552123552,0.32809325152487817,2.8671814671814673
101966,-122.46,35.41,34,1777,1015.5418559096522,465,307,2.6838,NEAR OCEAN,legacy_import,215915.0,5.7882736156351795,0.5714923218399843,1.514657980456026
100368,-122.34,35.76,38,2556,750.589988022916,960,363,2.8504,INLAND,survey_2023,84364.0,7.041322314049586,0.29365805478204854,2.644628099173554
100732,-117.65,33.05,44,4392,1116.0948790797383,1079,681,7.4609,<1H OCEAN,survey_2023,309832.0,6.4493392070484585,0.25411996336059617,1.5844346549192365
101375,-115.59,39.89,5,5609,865.9965863262528,1910,870,5.6084,<1H OCEAN,survey_2023,302411.0,6.447126436781609,0.15439411416050147,2.1954022988505746
100125,-120.03,38.85,27,1307,1015.5418559096522,581,376,6.4131,INLAND,survey_2023,254803.0,3.476063829787234,0.7770021850877217,1.5452127659574468
